participant_ID,target_x,validity,trial,phase,response,rt,Participant
P119,10,catch,54,inhale,correct,NA,P119
P119,0.31,invalid,55,inhale,correct,0.648102700011805,P119
P119,-0.31,valid,56,inhale,correct,0.552223100035917,P119
P119,0.31,valid,57,inhale,correct,0.481313000025693,P119
P119,-0.31,invalid,58,inhale,correct,0.485434200032614,P119
P119,0.31,invalid,59,inhale,correct,0.428078600030858,P119
P119,10,catch,0,exhale,correct,NA,P119
P119,10,catch,1,exhale,correct,NA,P119
P119,0.31,invalid,2,exhale,correct,0.605288100021426,P119
P119,0.31,invalid,3,exhale,correct,0.424620100005995,P119
P119,-0.31,valid,4,exhale,correct,0.396373399998993,P119
P119,-0.31,invalid,5,exhale,correct,0.432548100012355,P119
P119,0.31,valid,6,exhale,correct,0.351701800012961,P119
P119,-0.31,invalid,7,exhale,correct,0.407540000043809,P119
P119,-0.31,valid,8,exhale,correct,0.520320699957665,P119
P119,-0.31,invalid,9,exhale,correct,0.421501600008924,P119
P119,0.31,invalid,10,exhale,correct,0.468494300032035,P119
P119,-0.31,invalid,11,exhale,correct,0.613455499988049,P119
P119,0.31,valid,12,exhale,correct,0.460884400003124,P119
P119,10,catch,13,exhale,correct,NA,P119
P119,-0.31,invalid,14,exhale,correct,0.424505700008012,P119
P119,-0.31,valid,15,exhale,correct,0.373577499995008,P119
P119,10,catch,16,exhale,correct,NA,P119
P119,10,catch,17,exhale,correct,NA,P119
P119,0.31,invalid,18,exhale,correct,0.482763400010299,P119
P119,10,catch,19,exhale,correct,NA,P119
P119,0.31,invalid,20,exhale,correct,0.436698700010311,P119
P119,-0.31,valid,21,exhale,correct,0.525040599983186,P119
P119,0.31,valid,22,exhale,correct,0.452634199988097,P119
P119,-0.31,invalid,23,exhale,correct,0.497326399956364,P119
P119,0.31,valid,24,exhale,correct,0.41527410002891,P119
P119,-0.31,invalid,25,exhale,correct,0.418566500011366,P119
P119,-0.31,valid,26,exhale,correct,0.374607999983709,P119
P119,0.31,valid,27,exhale,correct,0.429188100039028,P119
P119,10,catch,28,exhale,correct,NA,P119
P119,0.31,valid,29,exhale,correct,0.45235799998045,P119
P119,0.31,valid,30,exhale,correct,0.308067700010724,P119
P119,-0.31,valid,31,exhale,correct,0.387309399957303,P119
P119,0.31,valid,32,exhale,correct,0.413045699999202,P119
P119,-0.31,invalid,33,exhale,correct,0.406671200005803,P119
P119,10,catch,34,exhale,correct,NA,P119
P119,0.31,valid,35,exhale,correct,0.388174000021536,P119
P119,-0.31,invalid,36,exhale,correct,0.473096399975475,P119
P119,0.31,invalid,37,exhale,correct,0.474749499990139,P119
P119,0.31,invalid,38,exhale,correct,0.560290499997791,P119
P119,0.31,valid,39,exhale,correct,0.455412200011779,P119
P119,0.31,invalid,40,exhale,correct,0.414010400010739,P119
P119,10,catch,41,exhale,correct,NA,P119
P119,-0.31,valid,42,exhale,correct,0.435917399998289,P119
P119,10,catch,43,exhale,correct,NA,P119
P119,0.31,invalid,44,exhale,correct,0.478275100002065,P119
P119,0.31,invalid,45,exhale,correct,0.904538700007834,P119
P119,0.31,valid,46,exhale,correct,0.444608799996786,P119
P119,-0.31,valid,47,exhale,correct,0.452856499992777,P119
P119,-0.31,invalid,48,exhale,correct,0.667220400006045,P119
P119,10,catch,49,exhale,correct,NA,P119
P119,-0.31,valid,50,exhale,correct,0.461587900004815,P119
P119,-0.31,valid,51,exhale,correct,0.355933799990453,P119
P119,-0.31,invalid,52,exhale,correct,0.42795370001113,P119
P119,-0.31,valid,53,exhale,correct,0.467538600030821,P119
P119,10,catch,54,exhale,correct,NA,P119
P119,0.31,invalid,55,exhale,correct,0.517825699993409,P119
P119,-0.31,valid,56,exhale,correct,0.49301249999553,P119
P119,0.31,valid,57,exhale,correct,0.485875999962445,P119
P119,-0.31,invalid,58,exhale,correct,0.410924899973907,P119
P119,0.31,invalid,59,exhale,correct,0.534602600033395,P119
P120,10,catch,0,exhale,correct,NA,P120
P120,10,catch,1,exhale,correct,NA,P120
P120,0.31,invalid,2,exhale,correct,0.55566589999944,P120
P120,0.31,invalid,3,exhale,correct,0.793982800038066,P120
P120,-0.31,valid,4,exhale,correct,0.386207300005481,P120
P120,-0.31,invalid,5,exhale,correct,0.439892900001723,P120
P120,0.31,valid,6,exhale,correct,0.350882700004149,P120
P120,-0.31,invalid,7,exhale,correct,0.357175700017251,P120
P120,-0.31,valid,8,exhale,correct,0.383725599967875,P120
P120,-0.31,invalid,9,exhale,correct,0.477841199957766,P120
P120,0.31,invalid,10,exhale,correct,0.505244500003755,P120
P120,-0.31,invalid,11,exhale,correct,0.421090800024103,P120
P120,0.31,valid,12,exhale,correct,0.38308490003692,P120
P120,10,catch,13,exhale,correct,NA,P120
P120,-0.31,invalid,14,exhale,correct,0.437660499999765,P120
P120,-0.31,valid,15,exhale,correct,0.396193799970206,P120
P120,10,catch,16,exhale,correct,NA,P120
P120,10,catch,17,exhale,correct,NA,P120
P120,0.31,invalid,18,exhale,correct,0.611626499972772,P120
P120,10,catch,19,exhale,correct,NA,P120
P120,0.31,invalid,20,exhale,correct,0.407471499987878,P120
P120,-0.31,valid,21,exhale,correct,0.421727799985092,P120
P120,0.31,valid,22,exhale,correct,0.292249199992511,P120
P120,-0.31,invalid,23,exhale,correct,0.491987599991262,P120
P120,0.31,valid,24,exhale,correct,0.416411500016693,P120
P120,-0.31,invalid,25,exhale,correct,0.417574100021739,P120
P120,-0.31,valid,26,exhale,correct,0.40340249997098,P120
P120,0.31,valid,27,exhale,correct,0.418428800010588,P120
P120,10,catch,28,exhale,correct,NA,P120
P120,0.31,valid,29,exhale,correct,0.451558799948543,P120
P120,0.31,valid,30,exhale,correct,0.469787499983795,P120
P120,-0.31,valid,31,exhale,correct,0.508050900010858,P120
P120,0.31,valid,32,exhale,correct,0.359193100011908,P120
P120,-0.31,invalid,33,exhale,correct,0.408143899985589,P120
P120,10,catch,34,exhale,correct,NA,P120
P120,0.31,valid,35,exhale,correct,0.417274800012819,P120
P120,-0.31,invalid,36,exhale,correct,0.603959399973974,P120
P120,0.31,invalid,37,exhale,correct,0.681987099989783,P120
P120,0.31,invalid,38,exhale,correct,0.439639899996109,P120
P120,0.31,valid,39,exhale,correct,0.390933599963319,P120
P120,0.31,invalid,40,exhale,correct,0.454470500000753,P120
P120,10,catch,41,exhale,correct,NA,P120
P120,-0.31,valid,42,exhale,correct,0.51768740004627,P120
P120,10,catch,43,exhale,correct,NA,P120
P120,0.31,invalid,44,exhale,correct,0.477416999987327,P120
P120,0.31,invalid,45,exhale,correct,0.567125000001397,P120
P120,0.31,valid,46,exhale,correct,0.354942500009201,P120
P120,-0.31,valid,47,exhale,correct,0.369539799983613,P120
P120,-0.31,invalid,48,exhale,correct,0.341181399999186,P120
P120,10,catch,49,exhale,correct,NA,P120
P120,-0.31,valid,50,exhale,correct,0.466040899977088,P120
P120,-0.31,valid,51,exhale,correct,0.330344500020146,P120
P120,-0.31,invalid,52,exhale,correct,0.525458799966145,P120
P120,-0.31,valid,53,exhale,correct,0.407934800023213,P120
P120,10,catch,54,exhale,correct,NA,P120
P120,0.31,invalid,55,exhale,correct,0.449438599986024,P120
P120,-0.31,valid,56,exhale,correct,0.415447300008964,P120
P120,0.31,valid,57,exhale,correct,0.345337899983861,P120
P120,-0.31,invalid,58,exhale,correct,0.61547389999032,P120
P120,0.31,invalid,59,exhale,correct,0.525232600048184,P120
P120,10,catch,0,inhale,correct,NA,P120
P120,10,catch,1,inhale,correct,NA,P120
P120,0.31,invalid,2,inhale,correct,0.705747100000735,P120
P120,0.31,invalid,3,inhale,correct,0.394031900039408,P120
P120,-0.31,valid,4,inhale,correct,0.318654900009278,P120
P120,-0.31,invalid,5,inhale,correct,0.506858700013254,P120
P120,0.31,valid,6,inhale,correct,0.279676700010896,P120
P120,-0.31,invalid,7,inhale,correct,0.384497799968813,P120
P120,-0.31,valid,8,inhale,correct,0.356038499972783,P120
P120,-0.31,invalid,9,inhale,correct,0.432156900002155,P120
P120,0.31,invalid,10,inhale,correct,0.299184300005436,P120
P120,-0.31,invalid,11,inhale,correct,0.401619999960531,P120
P120,0.31,valid,12,inhale,correct,0.440326000039931,P120
P120,10,catch,13,inhale,incorrect,0.283071100013331,P120
P120,-0.31,invalid,14,inhale,correct,0.556032600055914,P120
P120,-0.31,valid,15,inhale,correct,0.576003599970136,P120
P120,10,catch,16,inhale,correct,NA,P120
P120,10,catch,17,inhale,correct,NA,P120
P120,0.31,invalid,18,inhale,correct,0.673187999986112,P120
P120,10,catch,19,inhale,correct,NA,P120
P120,0.31,invalid,20,inhale,correct,0.494384599965997,P120
P120,-0.31,valid,21,inhale,correct,0.448464299959596,P120
P120,0.31,valid,22,inhale,correct,0.440960799984168,P120
P120,-0.31,invalid,23,inhale,correct,0.397638499969617,P120
P120,0.31,valid,24,inhale,correct,0.426551199983805,P120
P120,-0.31,invalid,25,inhale,correct,0.408515599963721,P120
P120,-0.31,valid,26,inhale,correct,0.434179099975154,P120
P120,0.31,valid,27,inhale,correct,0.470912999997381,P120
P120,10,catch,28,inhale,correct,NA,P120
P120,0.31,valid,29,inhale,correct,0.415754400019068,P120
P120,0.31,valid,30,inhale,correct,0.460044300009031,P120
P120,-0.31,valid,31,inhale,correct,0.424658700008877,P120
P120,0.31,valid,32,inhale,correct,0.485654400021303,P120
P120,-0.31,invalid,33,inhale,correct,0.405251799966209,P120
P120,10,catch,34,inhale,incorrect,0.334504499973264,P120
P120,0.31,valid,35,inhale,correct,0.545997699955478,P120
P120,-0.31,invalid,36,inhale,correct,0.674337599950377,P120
P120,0.31,invalid,37,inhale,correct,0.652304699993692,P120
P120,0.31,invalid,38,inhale,correct,0.72860919998493,P120
P120,0.31,valid,39,inhale,correct,0.534103800018784,P120
P120,0.31,invalid,40,inhale,correct,0.438612000027206,P120
P120,10,catch,41,inhale,correct,NA,P120
P120,-0.31,valid,42,inhale,correct,0.523544600000605,P120
P120,10,catch,43,inhale,correct,NA,P120
P120,0.31,invalid,44,inhale,correct,0.500848800002132,P120
P120,0.31,invalid,45,inhale,correct,0.637779699987732,P120
P120,0.31,valid,46,inhale,correct,0.574391799978912,P120
P120,-0.31,valid,47,inhale,correct,0.417401399987284,P120
P120,-0.31,invalid,48,inhale,correct,0.462268600007519,P120
P120,10,catch,49,inhale,incorrect,0.300702899985481,P120
P120,-0.31,valid,50,inhale,correct,0.779885600029957,P120
P120,-0.31,valid,51,inhale,correct,0.546550299972296,P120
P120,-0.31,invalid,52,inhale,correct,0.617601900012232,P120
P120,-0.31,valid,53,inhale,correct,0.616102200001478,P120
P120,10,catch,54,inhale,correct,NA,P120
P120,0.31,invalid,55,inhale,correct,0.615667300007772,P120
P120,-0.31,valid,56,inhale,correct,0.55815239995718,P120
P120,0.31,valid,57,inhale,correct,0.506853199971374,P120
P120,-0.31,invalid,58,inhale,correct,0.515214000013657,P120
P120,0.31,invalid,59,inhale,correct,0.48720279999543,P120
P121,10,catch,0,inhale,incorrect,0.263951000000816,P121
P121,10,catch,1,inhale,correct,NA,P121
P121,0.31,invalid,2,inhale,correct,0.305430799955502,P121
P121,0.31,invalid,3,inhale,correct,0.405225499998778,P121
P121,-0.31,valid,4,inhale,correct,0.39695359999314,P121
P121,-0.31,invalid,5,inhale,correct,0.525336400023662,P121
P121,0.31,valid,6,inhale,correct,0.330521999974735,P121
P121,-0.31,invalid,7,inhale,correct,0.398793400032446,P121
P121,-0.31,valid,8,inhale,correct,0.257858700002544,P121
P121,-0.31,invalid,9,inhale,correct,0.312985699973069,P121
P121,0.31,invalid,10,inhale,correct,0.399042800010648,P121
P121,-0.31,invalid,11,inhale,correct,0.330001099966466,P121
P121,0.31,valid,12,inhale,correct,0.478476700023748,P121
P121,10,catch,13,inhale,correct,NA,P121
P121,-0.31,invalid,14,inhale,correct,0.415981099999044,P121
P121,-0.31,valid,15,inhale,correct,0.386103900033049,P121
P121,10,catch,16,inhale,correct,NA,P121
P121,10,catch,17,inhale,correct,NA,P121
P121,0.31,invalid,18,inhale,correct,0.361111400008667,P121
P121,10,catch,19,inhale,correct,NA,P121
P121,0.31,invalid,20,inhale,correct,0.394983099948149,P121
P121,-0.31,valid,21,inhale,correct,0.36405079998076,P121
P121,0.31,valid,22,inhale,correct,0.331002000020817,P121
P121,-0.31,invalid,23,inhale,correct,0.412916200002655,P121
P121,0.31,valid,24,inhale,correct,0.378772900032345,P121
P121,-0.31,invalid,25,inhale,correct,0.366017299995292,P121
P121,-0.31,valid,26,inhale,correct,0.374694800004363,P121
P121,0.31,valid,27,inhale,correct,0.429488599998876,P121
P121,10,catch,28,inhale,correct,NA,P121
P121,0.31,valid,29,inhale,correct,0.368161999969743,P121
P121,0.31,valid,30,inhale,correct,0.378561199991964,P121
P121,-0.31,valid,31,inhale,correct,0.468839500041213,P121
P121,0.31,valid,32,inhale,correct,0.322036899975501,P121
P121,-0.31,invalid,33,inhale,correct,0.367340600001626,P121
P121,10,catch,34,inhale,correct,NA,P121
P121,0.31,valid,35,inhale,correct,0.3368653000216,P121
P121,-0.31,invalid,36,inhale,correct,0.349096599966288,P121
P121,0.31,invalid,37,inhale,correct,0.426079800003208,P121
P121,0.31,invalid,38,inhale,correct,0.352222599962261,P121
P121,0.31,valid,39,inhale,correct,0.378606599988416,P121
P121,0.31,invalid,40,inhale,correct,0.306957200053148,P121
P121,10,catch,41,inhale,incorrect,0.302843199984636,P121
P121,-0.31,valid,42,inhale,correct,0.48716429999331,P121
P121,10,catch,43,inhale,correct,NA,P121
P121,0.31,invalid,44,inhale,correct,0.467409100034274,P121
P121,0.31,invalid,45,inhale,correct,0.38747620000504,P121
P121,0.31,valid,46,inhale,correct,0.507536499993876,P121
P121,-0.31,valid,47,inhale,correct,0.388234000012744,P121
P121,-0.31,invalid,48,inhale,correct,0.417225000041071,P121
P121,10,catch,49,inhale,correct,NA,P121
P121,-0.31,valid,50,inhale,correct,0.435208600014448,P121
P121,-0.31,valid,51,inhale,correct,0.392550899996422,P121
P121,-0.31,invalid,52,inhale,correct,0.426899900019635,P121
P121,-0.31,valid,53,inhale,correct,0.5656042000046,P121
P121,10,catch,54,inhale,incorrect,0.244608800043352,P121
P121,0.31,invalid,55,inhale,correct,0.463414199999534,P121
P121,-0.31,valid,56,inhale,correct,0.436615400016308,P121
P121,0.31,valid,57,inhale,correct,0.494206400006078,P121
P121,-0.31,invalid,58,inhale,correct,0.590252099966165,P121
P121,0.31,invalid,59,inhale,correct,0.420173299964517,P121
P121,10,catch,0,exhale,correct,NA,P121
P121,10,catch,1,exhale,correct,NA,P121
P121,0.31,invalid,2,exhale,correct,0.450053200009279,P121
P121,0.31,invalid,3,exhale,correct,0.459145499975421,P121
P121,-0.31,valid,4,exhale,correct,0.551230899989605,P121
P121,-0.31,invalid,5,exhale,correct,0.4045423999778,P121
P121,0.31,valid,6,exhale,correct,0.474768700019922,P121
P121,-0.31,invalid,7,exhale,correct,0.461452200019266,P121
P121,-0.31,valid,8,exhale,correct,0.315959300030954,P121
P121,-0.31,invalid,9,exhale,correct,0.336244700010866,P121
P121,0.31,invalid,10,exhale,correct,0.435754200036172,P121
P121,-0.31,invalid,11,exhale,correct,0.459848799975589,P121
P121,0.31,valid,12,exhale,correct,0.37279320001835,P121
P121,10,catch,13,exhale,correct,NA,P121
P121,-0.31,invalid,14,exhale,correct,0.288289500051178,P121
P121,-0.31,valid,15,exhale,correct,0.490005500032566,P121
P121,10,catch,16,exhale,correct,NA,P121
P121,10,catch,17,exhale,correct,NA,P121
P121,0.31,invalid,18,exhale,correct,0.492035600007512,P121
P121,10,catch,19,exhale,correct,NA,P121
P121,0.31,invalid,20,exhale,correct,0.427402900008019,P121
P121,-0.31,valid,21,exhale,correct,0.752739100018516,P121
P121,0.31,valid,22,exhale,correct,0.447649799985811,P121
P121,-0.31,invalid,23,exhale,correct,0.365750900004059,P121
P121,0.31,valid,24,exhale,correct,0.432386700005736,P121
P121,-0.31,invalid,25,exhale,correct,0.50257330003660206,P121
P121,-0.31,valid,26,exhale,correct,0.389585600001737,P121
P121,0.31,valid,27,exhale,correct,0.400252599967644,P121
P121,10,catch,28,exhale,correct,NA,P121
P121,0.31,valid,29,exhale,correct,0.391873099957593,P121
P121,0.31,valid,30,exhale,correct,0.516414000012446,P121
P121,-0.31,valid,31,exhale,correct,0.41433679999318,P121
P121,0.31,valid,32,exhale,correct,0.460297000012361,P121
P121,-0.31,invalid,33,exhale,correct,0.426579100021627,P121
P121,10,catch,34,exhale,correct,NA,P121
P121,0.31,valid,35,exhale,correct,0.460699199989904,P121
P121,-0.31,invalid,36,exhale,correct,0.363616799993906,P121
P121,0.31,invalid,37,exhale,correct,0.398691800015513,P121
P121,0.31,invalid,38,exhale,correct,0.510954199999105,P121
P121,0.31,valid,39,exhale,correct,0.457827000005636,P121
P121,0.31,invalid,40,exhale,correct,0.281621099973563,P121
P121,10,catch,41,exhale,correct,NA,P121
P121,-0.31,valid,42,exhale,correct,0.426211600017268,P121
P121,10,catch,43,exhale,correct,NA,P121
P121,0.31,invalid,44,exhale,correct,0.404871200036723,P121
P121,0.31,invalid,45,exhale,correct,0.401649100007489,P121
P121,0.31,valid,46,exhale,correct,0.398435499984771,P121
P121,-0.31,valid,47,exhale,correct,0.484209199959878,P121
P121,-0.31,invalid,48,exhale,correct,0.403650300053414,P121
P121,10,catch,49,exhale,correct,NA,P121
P121,-0.31,valid,50,exhale,correct,0.32087480003247,P121
P121,-0.31,valid,51,exhale,correct,0.419822100026067,P121
P121,-0.31,invalid,52,exhale,correct,0.479979800002184,P121
P121,-0.31,valid,53,exhale,correct,0.384045400016475,P121
P121,10,catch,54,exhale,correct,NA,P121
P121,0.31,invalid,55,exhale,correct,0.460637099982705,P121
P121,-0.31,valid,56,exhale,correct,0.385772500012536,P121
P121,0.31,valid,57,exhale,correct,0.417463099991437,P121
P121,-0.31,invalid,58,exhale,correct,0.451628800015897,P121
P121,0.31,invalid,59,exhale,correct,0.374364199989941,P121
P122,10,catch,0,exhale,correct,NA,P122
P122,10,catch,1,exhale,correct,NA,P122
P122,0.31,invalid,2,exhale,correct,0.52385499997763,P122
P122,0.31,invalid,3,exhale,correct,0.377566499984823,P122
P122,-0.31,valid,4,exhale,correct,0.481086700048763,P122
P122,-0.31,invalid,5,exhale,correct,0.421685799956322,P122
P122,0.31,valid,6,exhale,correct,0.381451199995354,P122
P122,-0.31,invalid,7,exhale,correct,0.397188999981154,P122
P122,-0.31,valid,8,exhale,correct,0.329534499964211,P122
P122,-0.31,invalid,9,exhale,correct,0.326413700007834,P122
P122,0.31,invalid,10,exhale,correct,0.352035099989735,P122
P122,-0.31,invalid,11,exhale,correct,0.440530799969565,P122
P122,0.31,valid,12,exhale,correct,0.346430699981283,P122
P122,10,catch,13,exhale,correct,NA,P122
P122,-0.31,invalid,14,exhale,correct,0.453195400012191,P122
P122,-0.31,valid,15,exhale,correct,0.401446599978954,P122
P122,10,catch,16,exhale,correct,NA,P122
P122,10,catch,17,exhale,correct,NA,P122
P122,0.31,invalid,18,exhale,correct,0.455980399972759,P122
P122,10,catch,19,exhale,correct,NA,P122
P122,0.31,invalid,20,exhale,correct,0.498167800018564,P122
P122,-0.31,valid,21,exhale,correct,0.449361600039992,P122
P122,0.31,valid,22,exhale,correct,0.464844300004188,P122
P122,-0.31,invalid,23,exhale,correct,0.401076900016051,P122
P122,0.31,valid,24,exhale,correct,0.445236900006421,P122
P122,-0.31,invalid,25,exhale,correct,0.343225900025573,P122
P122,-0.31,valid,26,exhale,correct,0.401938199996948,P122
P122,0.31,valid,27,exhale,correct,0.376250799978152,P122
P122,10,catch,28,exhale,correct,NA,P122
P122,0.31,valid,29,exhale,correct,0.353319300047588,P122
P122,0.31,valid,30,exhale,correct,0.419999399979133,P122
P122,-0.31,valid,31,exhale,correct,0.443316899996717,P122
P122,0.31,valid,32,exhale,correct,0.401610200002324,P122
P122,-0.31,invalid,33,exhale,correct,0.429399600019678,P122
P122,10,catch,34,exhale,correct,NA,P122
P122,0.31,valid,35,exhale,correct,0.396361300023273,P122
P122,-0.31,invalid,36,exhale,correct,0.475050000008196,P122
P122,0.31,invalid,37,exhale,correct,0.3868612999795,P122
P122,0.31,invalid,38,exhale,correct,0.51413429999956906,P122
P122,0.31,valid,39,exhale,correct,0.347771000000648,P122
P122,0.31,invalid,40,exhale,correct,0.440041700028814,P122
P122,10,catch,41,exhale,correct,NA,P122
P122,-0.31,valid,42,exhale,correct,0.37891419994412,P122
